Source Package,URL_lookaside,SHA256_lookaside,Error_lookaside,File Name,Protocol,URL_source,SHA256_source,Error_source,SHA256_match,has_error,File Extension,source_number,num_versions_uploaded_to_lookaside,status,Error_source_normalized
rust-libdeflater,https://src.fedoraproject.org/repo/pkgs/rust-libdeflater/libdeflater-1.20.0.crate/sha512/763ae07856284a8353a441bd335bcb0ec55200c03a5924aa7d25b083fa05a7d887d747688d6e0e01ca8fd90480fcb3463c55b94a274f257bace11da792cf87af/libdeflater-1.20.0.crate,cba267d2c1b45e904148cc2ef9f2e8da9eccf72dcd8e07bfb7a5d578614f3295,,libdeflater-1.20.0.crate,https:,https://crates.io/api/v1/crates/libdeflater/1.20.0/download#/libdeflater-1.20.0.crate,8dfd6424f7010ee0a3416f1d796d0450e3ad3ac237a237644f728277c4ded016,,false,false,crate,0,1,very_suspicious,
rust-libpulse-sys,https://src.fedoraproject.org/repo/pkgs/rust-libpulse-sys/libpulse-sys-1.21.0.crate/sha512/74b9725742f7dcb3abf49dc3adde2621c7645b372bbcaec6c23caeaeb73b939b47d1f4a9dbc180a37de633408e2c478d979a25574df9605b545a41b5751ad212/libpulse-sys-1.21.0.crate,fd4d16766eeb08ea014fa0da9969029648d6dfe6fa6560ba2c5d6c75701638a7,,libpulse-sys-1.21.0.crate,https:,https://crates.io/api/v1/crates/libpulse-sys/1.21.0/download#/libpulse-sys-1.21.0.crate,bc19e110fbf42c17260d30f6d3dc545f58491c7830d38ecb9aaca96e26067a9b,,false,false,crate,0,1,very_suspicious,
rust-libsqlite3-sys,https://src.fedoraproject.org/repo/pkgs/rust-libsqlite3-sys/libsqlite3-sys-0.28.0.crate/sha512/4a3d16eec47c6e3e53e00232501fd50fa77f1ee1370f4ab6c984496f2f897b4acd1c15c697caa8babd635d31a946e147d5d090378615676a3b5c4a9656355016/libsqlite3-sys-0.28.0.crate,80c209190635ff6b7d3ef31a820a316929015241259b97a9ed839d4fac853145,,libsqlite3-sys-0.28.0.crate,https:,https://crates.io/api/v1/crates/libsqlite3-sys/0.28.0/download#/libsqlite3-sys-0.28.0.crate,0c10584274047cb335c23d3e61bcef8e323adae7c5c8c760540f73610177fc3f,,false,false,crate,0,1,very_suspicious,
rust-link-cplusplus,https://src.fedoraproject.org/repo/pkgs/rust-link-cplusplus/link-cplusplus-1.0.9.crate/sha512/30697093b54ca449135d7a2a963bdd9af61a446472b0f245c87a05bd6eefa62eeebf9cc58cf17aa77ac5f2301b05ae27d13eb50d92ec58fec27303f865261170/link-cplusplus-1.0.9.crate,3121cbc2dc6ae7a37f9395dff7718992904f2582afafd8a4436228a77c99343e,,link-cplusplus-1.0.9.crate,https:,https://crates.io/api/v1/crates/link-cplusplus/1.0.9/download#/link-cplusplus-1.0.9.crate,9d240c6f7e1ba3a28b0249f774e6a9dd0175054b52dfbb61b16eb8505c3785c9,,false,false,crate,0,1,very_suspicious,
rust-lino,https://src.fedoraproject.org/repo/pkgs/rust-lino/lino-0.10.0.crate/sha512/399a8ba70e39edb76ba0dd5c07d2527188137acf10cac19c1ad5353735107a37db7b0383d5e6fcea1e20d031fe9223f5e56c16d7b9f69f8b19195f2a4d47993f/lino-0.10.0.crate,2651d8126ded92f70137cd1ffbf082208ef19b734dbfdb3a25e5b8079c5e3747,,lino-0.10.0.crate,https:,https://crates.io/api/v1/crates/lino/0.10.0/download#/lino-0.10.0.crate,8318cc608455c4a449dae33daae2f2ca88f382c11c9f5b60305db3d4098edf85,,false,false,crate,0,1,very_suspicious,
rust-linux-loader,https://src.fedoraproject.org/repo/pkgs/rust-linux-loader/linux-loader-0.11.0.crate/sha512/e074f6941875fb8156fd08f7e0f8cdcc6a0c21de0b140cc3dfd4a8b8cd3ec2f7edf6db908708f3cdeb2ebffbbe583256c6cf6aeded4fd7225fa0b2e667242185/linux-loader-0.11.0.crate,9c116de5dc300d012b0720f0372a292890dd4a5d92a0302d9f679f0c10be5e39,,linux-loader-0.11.0.crate,https:,https://crates.io/api/v1/crates/linux-loader/0.11.0/download#/linux-loader-0.11.0.crate,eb68dd3452f25a8defaf0ae593509cff0c777683e4d8924f59ac7c5f89267a83,,false,false,crate,0,1,very_suspicious,
rust-logos-codegen,https://src.fedoraproject.org/repo/pkgs/rust-logos-codegen/logos-codegen-0.13.0.crate/sha512/f9e86713ae062140018bcf450e80fb7a563fccdccc176149eec100a59e8ba8a737efa792e9afc41d20c9f81d75054f620ebab1b6e47fc271bf442b77531826a6/logos-codegen-0.13.0.crate,ca981b57df39ec7556c7424d333451198c7c3282c00fafd5916dea6f01878f1b,,logos-codegen-0.13.0.crate,https:,https://crates.io/api/v1/crates/logos-codegen/0.13.0/download#/logos-codegen-0.13.0.crate,dc487311295e0002e452025d6b580b77bb17286de87b57138f3b5db711cded68,,false,false,crate,0,1,very_suspicious,
rust-logos-derive,https://src.fedoraproject.org/repo/pkgs/rust-logos-derive/logos-derive-0.13.0.crate/sha512/697607f9892a51d69be52eddcc3a5df506ecfba537d0e9f75dbab85ffa155b65bad3b924727468f5373db08081156030dd5abb5c365c2056372629833050a6c3/logos-derive-0.13.0.crate,8bd40c54ece24452a70073965bd0de8810205db7f2333c4f2593937f249a5f62,,logos-derive-0.13.0.crate,https:,https://crates.io/api/v1/crates/logos-derive/0.13.0/download#/logos-derive-0.13.0.crate,dbfc0d229f1f42d790440136d941afd806bc9e949e2bcb8faa813b0f00d1267e,,false,false,crate,0,1,very_suspicious,
rust-lopdf,https://src.fedoraproject.org/repo/pkgs/rust-lopdf/lopdf-0.32.0.crate/sha512/dc0111c5868018655515620bba9a269670238bb176cbbb556e6ec8948f9813a6e15589085376680dc9bd6bbfe925780fbbe3322704a5c6e6376e3ddf058d3b22/lopdf-0.32.0.crate,5f7957701296592bc2d59fa6c33bfe9a9bcbb488837fd50edf0626f09db00cd6,,lopdf-0.32.0.crate,https:,https://crates.io/api/v1/crates/lopdf/0.32.0/download#/lopdf-0.32.0.crate,e775e4ee264e8a87d50a9efef7b67b4aa988cf94e75630859875fc347e6c872b,,false,false,crate,0,1,very_suspicious,
rust-lscolors,https://src.fedoraproject.org/repo/pkgs/rust-lscolors/lscolors-0.17.0.crate/sha512/a90ddbcd8163bc48cd65be76f353c2128d704d1d34a16c38e15baf591c74984041ba92654b4d51b00758fc47c84e30d3e427fb654f5bb1b907b50b5608572a05/lscolors-0.17.0.crate,ed451cdaecd2ceb05498dd628af61b13b590480bbb096161eddaedbb1f30c8a2,,lscolors-0.17.0.crate,https:,https://crates.io/api/v1/crates/lscolors/0.17.0/download#/lscolors-0.17.0.crate,53304fff6ab1e597661eee37e42ea8c47a146fca280af902bb76bff8a896e523,,false,false,crate,0,1,very_suspicious,
rust-lscolors0.13,https://src.fedoraproject.org/repo/pkgs/rust-lscolors0.13/lscolors-0.13.0.crate/sha512/bce06cd4505a9efacee6302b536575e495720a3d051a8bdfac3904a8b0bba94aee6bb516702b79750711a57699e4e49ed3f354646ba22f3d3338693e20f80caa/lscolors-0.13.0.crate,b07f8df1ae902ab1c73898e1e17b3614bb68c5c5edb3e3ae162c5a36d812f984,,lscolors-0.13.0.crate,https:,https://crates.io/api/v1/crates/lscolors/0.13.0/download#/lscolors-0.13.0.crate,c2dedc85d67baf5327114fad78ab9418f8893b1121c17d5538dd11005ad1ddf2,,false,false,crate,0,1,very_suspicious,
rust-lscolors0.15,https://src.fedoraproject.org/repo/pkgs/rust-lscolors0.15/lscolors-0.15.0.crate/sha512/230c2e4e60ec678ba6240849b5b302d862e8f3f25017a9ccee7cd8d57d88ee629b2673f9f5f0c1e27384fd662aee6e132123f043173888470f4e299a4cf64d82/lscolors-0.15.0.crate,b922c529af1d37cd3e33a0a9687fe87abee451c725728d2c16e01225e97fd372,,lscolors-0.15.0.crate,https:,https://crates.io/api/v1/crates/lscolors/0.15.0/download#/lscolors-0.15.0.crate,bf7015a04103ad78abb77e4b79ed151e767922d1cfde5f62640471c629a2320d,,false,false,crate,0,1,very_suspicious,
rust-lv2-atom,https://src.fedoraproject.org/repo/pkgs/rust-lv2-atom/lv2-atom-2.0.0.crate/sha512/81a16bd6d3d761a63a647d2fbecb63b04ca2e77a480185f2f78a7dd1aee15e7c90c8e50ae7b21e52cb7d5dab9052ccfce9676c0547318676cd308ee08349f9fc/lv2-atom-2.0.0.crate,25757f48e913f505674136515432990ee5ae0ba2d72526c0a6f840d5189d4a05,,lv2-atom-2.0.0.crate,https:,https://crates.io/api/v1/crates/lv2-atom/2.0.0/download#/lv2-atom-2.0.0.crate,951b4e7b10349d32b7b7a26c15bd0f9cf42790b59531093d474f6964f5cba971,,false,false,crate,0,1,very_suspicious,
rust-lv2-core,https://src.fedoraproject.org/repo/pkgs/rust-lv2-core/lv2-core-3.0.0.crate/sha512/53e67ca411e6f14fcde9dbffa8192127480ec3802a076f3d54227ac6aa7d852fe8fbc71a7a3a1b3aed505ed5ed262044b5f857b32b93f34599f39dc0f753bb7a/lv2-core-3.0.0.crate,13ad682c7c336200f769462794769a0d9423220ba22963df61c6881ba53311a8,,lv2-core-3.0.0.crate,https:,https://crates.io/api/v1/crates/lv2-core/3.0.0/download#/lv2-core-3.0.0.crate,d50100435f793b25e9fcfe89c227dc1b1ca93bbfae0f3710149263fe4ba049de,,false,false,crate,0,1,very_suspicious,
rust-lv2-state,https://src.fedoraproject.org/repo/pkgs/rust-lv2-state/lv2-state-2.0.0.crate/sha512/f40b705deda782fcb2028c2cf44b7d5348373433211f56d1bfc669e37480c41482f8fd679b4869fa4fbc7216f80eb0cca4c9eb7f238b7fa1410baf844beff20d/lv2-state-2.0.0.crate,805781b01b293b1b87c60a91e69f47f6f5e82be76e6fc438ef69b9e1bc5b0d43,,lv2-state-2.0.0.crate,https:,https://crates.io/api/v1/crates/lv2-state/2.0.0/download#/lv2-state-2.0.0.crate,65e94b453c0574ea58c643f327283f12384c985a9de4bdb5ab3393c50e73a05a,,false,false,crate,0,1,very_suspicious,
rust-lv2-sys,https://src.fedoraproject.org/repo/pkgs/rust-lv2-sys/lv2-sys-2.0.0.crate/sha512/f9267bf0efb547e59c39f48b7180b86515bdf67e47226f36e08309ed5e4253afc4d6a608e8d3b48a10d450ebe4e48c37aa8b63477a6186a97ca5ef17c8f1959f/lv2-sys-2.0.0.crate,b7c3c4bab7a91650ae6c74a7d8ff939cf837daa03de5715dcb43b3f87df3a0a3,,lv2-sys-2.0.0.crate,https:,https://crates.io/api/v1/crates/lv2-sys/2.0.0/download#/lv2-sys-2.0.0.crate,9dd0f9e7de3649dcec348de51cbf611ab88688b97c0ce038f8c07b996b2a8e30,,false,false,crate,0,1,very_suspicious,
rust-lz4,https://src.fedoraproject.org/repo/pkgs/rust-lz4/lz4-1.25.0.crate/sha512/c60344595d8d8eccc43dd484d79e20981aa92a107108ac4f0f333e6ee9c0348ab30a89287cc5f74991f8997b8a6cb2a2bef59f793116c14c798832991bd11993/lz4-1.25.0.crate,feda919c57b61f216dd6751eda6e1f588cc37b7180faa4f719b39aee23e82e23,,lz4-1.25.0.crate,https:,https://crates.io/api/v1/crates/lz4/1.25.0/download#/lz4-1.25.0.crate,d6eab492fe7f8651add23237ea56dbf11b3c4ff762ab83d40a47f11433421f91,,false,false,crate,0,1,very_suspicious,
rust-mailparse,https://src.fedoraproject.org/repo/pkgs/rust-mailparse/mailparse-0.14.0.crate/sha512/0edfecbd7f2fa918c758ae5e9c5634c85b69f57e928c85fe8b2aca41641d9e3ce12770ef40b7c3a31b1fb8ac6b15003166d9b86764a282ee2bf73461014c9018/mailparse-0.14.0.crate,1aa430e29ad97ea2ac229a57e31c97f9addfd2535a529dd0e09a6d0d8c499e41,,mailparse-0.14.0.crate,https:,https://crates.io/api/v1/crates/mailparse/0.14.0/download#/mailparse-0.14.0.crate,6b56570f5f8c0047260d1c8b5b331f62eb9c660b9dd4071a8c46f8c7d3f280aa,,false,false,crate,0,1,very_suspicious,
rust-markup5ever,https://src.fedoraproject.org/repo/pkgs/rust-markup5ever/markup5ever-0.11.0.crate/sha512/c9e9452f5bd43a7e578434467ce324a857ad600965fe37a24650f0f3e968fe1dc603ac8c7b9c4ebe2f624511cbdbc592ca0072b04ae094738670e199df9ad05e/markup5ever-0.11.0.crate,2ec57e199ed0eb609bf405383bbf9ffc14ad32643aac402e1bfa0bcd54529996,,markup5ever-0.11.0.crate,https:,https://crates.io/api/v1/crates/markup5ever/0.11.0/download#/markup5ever-0.11.0.crate,7a2629bb1404f3d34c2e921f21fd34ba00b206124c81f65c50b43b6aaefeb016,,false,false,crate,0,1,very_suspicious,
rust-maxminddb,https://src.fedoraproject.org/repo/pkgs/rust-maxminddb/maxminddb-0.23.0.crate/sha512/28251e78cf0129a800718186a99b3f6686d7c7681d7a40aaa447bc48114307bb3c0cb33a271fcd5d1604b1e5476e5cd942229a10c98a7c8528919e0647ce768f/maxminddb-0.23.0.crate,f4b97fb9d82106c6194447c2e064c524e538bd16021db806204d035ee568888b,,maxminddb-0.23.0.crate,https:,https://crates.io/api/v1/crates/maxminddb/0.23.0/download#/maxminddb-0.23.0.crate,fe2ba61113f9f7a9f0e87c519682d39c43a6f3f79c2cc42c3ba3dda83b1fa334,,false,false,crate,0,1,very_suspicious,
rust-maybe-uninit,https://src.fedoraproject.org/repo/pkgs/rust-maybe-uninit/maybe-uninit-2.0.0.crate/sha512/3006fc009c7c743d9147a4122e677cdeb2546f7bb46963b2f266839614eb906f9d763c161044fd0bf3f7b54124ac0734ac9ae7f7151b1a7a5f45cbc739976434/maybe-uninit-2.0.0.crate,ed1969c7182dc0b8b3d00c68240f76e1b01199a423abdf5ac20fdf1b653f162b,,maybe-uninit-2.0.0.crate,https:,https://crates.io/api/v1/crates/maybe-uninit/2.0.0/download#/maybe-uninit-2.0.0.crate,60302e4db3a61da70c0cb7991976248362f30319e88850c487b9b95bbf059e00,,false,false,crate,0,1,very_suspicious,
rust-metrics,https://src.fedoraproject.org/repo/pkgs/rust-metrics/metrics-0.23.0.crate/sha512/77fa47383bf390cd8a66abda9a2492ea39831070744ebcbc048e8312523c1feca5e9a671352040efb7352fb4a55b8d7a44591224a6b12c6f66c456cf2ac85635/metrics-0.23.0.crate,fbca4b26a2f0fdab37448f107dbe113bb1dd9400a94a28fe0432825e3ea082a3,,metrics-0.23.0.crate,https:,https://crates.io/api/v1/crates/metrics/0.23.0/download#/metrics-0.23.0.crate,884adb57038347dfbaf2d5065887b6cf4312330dc8e94bc30a1a839bd79d3261,,false,false,crate,0,1,very_suspicious,
rust-minicbor-derive,https://src.fedoraproject.org/repo/pkgs/rust-minicbor-derive/minicbor-derive-0.15.0.crate/sha512/b89084e85f7307de3fd7c4c6ed90454a29ed6874e4f26968968148bf9128edb600dcbbeb107d5416bd6368d89a2c7ea818df28f58ebd8696f667698d2f7e2b06/minicbor-derive-0.15.0.crate,d15871ed124aae08f0d80c204bf122ddebcb45a6fdb01dc97535653c71a598f0,,minicbor-derive-0.15.0.crate,https:,https://crates.io/api/v1/crates/minicbor-derive/0.15.0/download#/minicbor-derive-0.15.0.crate,a6bdc119b1a405df86a8cde673295114179dbd0ebe18877c26ba89fb080365c2,,false,false,crate,0,1,very_suspicious,
rust-minidom0.12,https://src.fedoraproject.org/repo/pkgs/rust-minidom0.12/minidom-0.12.0.crate/sha512/616fed1dcd105b3b34eda59e11a091ae1c62c1bea9313301c683782fdf13e5355266396e96e782d25609bed71dbe5952ca7604504196df36870281831709f407/minidom-0.12.0.crate,aa132d6847988f5c1440b057b83ad66de775c8a3798b78d4337ba998693326b7,,minidom-0.12.0.crate,https:,https://crates.io/api/v1/crates/minidom/0.12.0/download#/minidom-0.12.0.crate,fe549115a674f5ec64c754d85e37d6f42664bd0ef4ffb62b619489ad99c6cb1a,,false,false,crate,0,1,very_suspicious,
rust-minijinja,https://src.fedoraproject.org/repo/pkgs/rust-minijinja/minijinja-1.0.21.crate/sha512/28a3d116412712f59ce1a6491b80b4c99ed76210d5c326e1a47fbeac234d0fee4f69b953985e526e254846e03fd2d85f93bdda3988794085442cbdade005ceef/minijinja-1.0.21.crate,3755c4bab810a635ef55b9efe88cb01da3dc79f9ba7a16e1533e6eb4dac8e18a,,minijinja-1.0.21.crate,https:,https://crates.io/api/v1/crates/minijinja/1.0.21/download#/minijinja-1.0.21.crate,55e877d961d4f96ce13615862322df7c0b6d169d40cab71a7ef3f9b9e594451e,,false,false,crate,0,1,very_suspicious,
rust-names,https://src.fedoraproject.org/repo/pkgs/rust-names/names-0.14.0.crate/sha512/26f23e22337e19ec0631718e38fcf7037a261711d4af5b478b3c8186f21175e22c09a94f0c65c257f69832d534c6bd5ac5fb5ba190a2cfd5bed50991ab24cbc0/names-0.14.0.crate,6b6de0f918c78c961501a08fe4d7d807a56e9762f5c28e5e3da7b8519b36b8bc,,names-0.14.0.crate,https:,https://crates.io/api/v1/crates/names/0.14.0/download#/names-0.14.0.crate,7bddcd3bf5144b6392de80e04c347cd7fab2508f6df16a85fc496ecd5cec39bc,,false,false,crate,0,1,very_suspicious,
rust-natord,https://src.fedoraproject.org/repo/pkgs/rust-natord/natord-1.0.9.crate/sha512/bf58eda54c759fecca1fd310bece370f26555bde1096081adc5bb1e9446a538f1652fb3049a52f898f4f62a2608805b72cb72dd52ff3fc9b88fe0a7c9071025a/natord-1.0.9.crate,f0adab5b7f0cba849a1337448915f66e7b63eca640f6ebd9727b00c163915272,,natord-1.0.9.crate,https:,https://crates.io/api/v1/crates/natord/1.0.9/download#/natord-1.0.9.crate,308d96db8debc727c3fd9744aac51751243420e46edf401010908da7f8d5e57c,,false,false,crate,0,1,very_suspicious,
rust-ncurses,https://src.fedoraproject.org/repo/pkgs/rust-ncurses/ncurses-5.101.0.crate/sha512/e73513a28706dce70296af28170e8c124b9ab105dcc6509f2d65114f0f8f948b775cb4b459293a399bbf748f06bb60e5906818d928b4f0078c96531d8ab050e7/ncurses-5.101.0.crate,425b9ea81a89f2567f790a5e4645e2391e6e72489a15af9a536880e6998180b4,,ncurses-5.101.0.crate,https:,https://crates.io/api/v1/crates/ncurses/5.101.0/download#/ncurses-5.101.0.crate,5e2c5d34d72657dc4b638a1c25d40aae81e4f1c699062f72f467237920752032,,false,false,crate,0,1,very_suspicious,
rust-netlink-packet-route,https://src.fedoraproject.org/repo/pkgs/rust-netlink-packet-route/netlink-packet-route-0.19.0.crate/sha512/85f9b459ea7fbe1b50fc665fe377ddd3de3c30e9c80dbfa54de16609d6349d80b2b499413c9cbfd302ce1541f77186cf4cc35746056952e0b2ddbf813532d51f/netlink-packet-route-0.19.0.crate,ad3ab355e45275d544a8557ee709779c4a9aacb1077c58ebc89f12a7bde5a2fa,,netlink-packet-route-0.19.0.crate,https:,https://crates.io/api/v1/crates/netlink-packet-route/0.19.0/download#/netlink-packet-route-0.19.0.crate,74c171cd77b4ee8c7708da746ce392440cb7bcf618d122ec9ecc607b12938bf4,,false,false,crate,0,1,very_suspicious,
rust-nix,https://src.fedoraproject.org/repo/pkgs/rust-nix/nix-0.29.0.crate/sha512/86c05084aa0e6238f8d48df0f5ce6e6d7661b589f4f3fbdad43387c59c0d6afafea4badf25d31db1611615de19a0b9ef18ce614846b79a47cad4e2c9367dbe7f/nix-0.29.0.crate,d55739217bfc746a12ed9e55618a6c18641d6db6455740443877785cc437cd64,,nix-0.29.0.crate,https:,https://crates.io/api/v1/crates/nix/0.29.0/download#/nix-0.29.0.crate,71e2746dc3a24dd78b3cfcb7be93368c6de9963d30f43a6a73998a9cf4b17b46,,false,false,crate,0,1,very_suspicious,
rust-nix0.17,https://src.fedoraproject.org/repo/pkgs/rust-nix0.17/nix-0.17.0.crate/sha512/3f2bc4f0e9dcb9753535aec9d626ad8126f0a9ea18f73760ba72be0f35d82542c659b4c443783010de133a318f423a16f71cd1f1dd5b5a1f4f71ff7bda247b63/nix-0.17.0.crate,cf90644226ec1724af6ec31be9636d8614d9e74abfe3ee88d3a962bc15085807,,nix-0.17.0.crate,https:,https://crates.io/api/v1/crates/nix/0.17.0/download#/nix-0.17.0.crate,50e4785f2c3b7589a0d0c1dd60285e1188adac4006e8abd6dd578e1567027363,,false,false,crate,0,1,very_suspicious,
rust-nix0.18,https://src.fedoraproject.org/repo/pkgs/rust-nix0.18/nix-0.18.0.crate/sha512/b86660bfa2533fdfb945a3ef840c692b5d96108e3e73b76d6489b65039cde87ae04935d2f10878cab1ea38f039083aebf4ec9b2bb6ba66ee204be700e3e96581/nix-0.18.0.crate,692d94bdbfb465731e0327d7062d4bf981a2ad9ea6625bb446f571358db77c6f,,nix-0.18.0.crate,https:,https://crates.io/api/v1/crates/nix/0.18.0/download#/nix-0.18.0.crate,83450fe6a6142ddd95fb064b746083fc4ef1705fe81f64a64e1d4b39f54a1055,,false,false,crate,0,1,very_suspicious,
rust-nix0.28,https://src.fedoraproject.org/repo/pkgs/rust-nix0.28/nix-0.28.0.crate/sha512/73c0c94b360f4fc81ff07a13692b2a5b5ceda3a7203bdf1e526facabd36cdf160f0ae8fa479e31a4e4237c09bde11e9bf821aa496311cac8614f9c5626f8d69a/nix-0.28.0.crate,eb5545c1b93c4fe53b144f82d2c28593d645a6a593b5991c030706a53c4e4c6f,,nix-0.28.0.crate,https:,https://crates.io/api/v1/crates/nix/0.28.0/download#/nix-0.28.0.crate,ab2156c4fce2f8df6c499cc1c763e4394b7482525bf2a9701c9d79d215f519e4,,false,false,crate,0,1,very_suspicious,
rust-noisy_float,https://src.fedoraproject.org/repo/pkgs/rust-noisy_float/noisy_float-0.2.0.crate/sha512/ff1a5346a6d5098262b4d83352870fb429b777f241c1c42019dbdf54983504ac18a68f3cb1498d92c0074f410c8d885333445b16716f01bed2f3b105ec45540e/noisy_float-0.2.0.crate,1e7b02ec475e966206b5d1385cabf72e4cfa7ef643cc704ddca4e6bdb5000d7a,,noisy_float-0.2.0.crate,https:,https://crates.io/api/v1/crates/noisy_float/0.2.0/download#/noisy_float-0.2.0.crate,978fe6e6ebc0bf53de533cd456ca2d9de13de13856eda1518a285d7705a213af,,false,false,crate,0,1,very_suspicious,
rust-notify-rust,https://src.fedoraproject.org/repo/pkgs/rust-notify-rust/notify-rust-4.10.0.crate/sha512/93f0646a8f2d1c662196c454cafcdd81faa7faadf4150eda0a9163b510bc4f85a4eac6faa60c788da641a85351cbf6d3d8ed1c4f5e9e69d62815fbe0709289f5/notify-rust-4.10.0.crate,eeefd16ab6dadc98877dff1715d5813c9820dab73f5a0f3fe863ddfb3de8e241,,notify-rust-4.10.0.crate,https:,https://crates.io/api/v1/crates/notify-rust/4.10.0/download#/notify-rust-4.10.0.crate,827c5edfa80235ded4ab3fe8e9dc619b4f866ef16fe9b1c6b8a7f8692c0f2226,,false,false,crate,0,1,very_suspicious,
rust-nparse,https://src.fedoraproject.org/repo/pkgs/rust-nparse/nparse-0.0.10.crate/sha512/1ac7969235941a24f6a160785eae64d1f4181ff905d575de09b9a2077b0c11b4a3e0443c95ef8090349b86857ab8e5ca6a26ae207e95f28113f13eabe60ef3e6/nparse-0.0.10.crate,4b633bae72bd948ffb17f58116567854909edf614003beac9622862675164ca4,,nparse-0.0.10.crate,https:,https://crates.io/api/v1/crates/nparse/0.0.10/download#/nparse-0.0.10.crate,82a74fc6e63871766ea52a13d5e6292f62339cd951b5b3f820d64480253bdc82,,false,false,crate,0,1,very_suspicious,
rust-nu-ansi-term0.46,https://src.fedoraproject.org/repo/pkgs/rust-nu-ansi-term0.46/nu-ansi-term-0.46.0.crate/sha512/b4f37786dc85e0596e2b7b261a5a9fe0265bf1651c39efb358dd649b926b12c3093f307b98bf0c4df3899f0a7cb1854f2596bd5c3e22fbbef42f912ab2eb5043/nu-ansi-term-0.46.0.crate,dca99c3dc05f466aefe24321633b0b1f6cfd366e3a1d143bd77222a57dadccdf,,nu-ansi-term-0.46.0.crate,https:,https://crates.io/api/v1/crates/nu-ansi-term/0.46.0/download#/nu-ansi-term-0.46.0.crate,77a8165726e8236064dbb45459242600304b42a5ea24ee2948e18e023bf7ba84,,false,false,crate,0,1,very_suspicious,
rust-nu-ansi-term0.49,https://src.fedoraproject.org/repo/pkgs/rust-nu-ansi-term0.49/nu-ansi-term-0.49.0.crate/sha512/8168f44f3574e56fe70ecbc67255556bb92215d3520d1cfca7be918b3d7d54be7aa0d82359f1044eaf66f11ee85fab1f9ccf32b13cdc39139c2facc78b2d8e71/nu-ansi-term-0.49.0.crate,b2fbcfe89ee48ae429f345696a3af45536cc744abbe42e97a0f6cee5315447a0,,nu-ansi-term-0.49.0.crate,https:,https://crates.io/api/v1/crates/nu-ansi-term/0.49.0/download#/nu-ansi-term-0.49.0.crate,c073d3c1930d0751774acf49e66653acecb416c3a54c6ec095a9b11caddb5a68,,false,false,crate,0,1,very_suspicious,
rust-nu-plugin,https://src.fedoraproject.org/repo/pkgs/rust-nu-plugin/nu-plugin-0.91.0.crate/sha512/b951c8b0c709d91c6c207e5d7afd48a83e21a885cbc44489746f956ffd2613a3f87637d93cfeef9675c74ea28f61f75d885c66a18991e07c780f2b019276bf1c/nu-plugin-0.91.0.crate,942cc20698103e2b036ba684be28a68a15800f54e564a57da306a8f4bb656235,,nu-plugin-0.91.0.crate,https:,https://crates.io/api/v1/crates/nu-plugin/0.91.0/download#/nu-plugin-0.91.0.crate,6a6f19154e0ba12269b3c50f29d48de9a05c6e74712d762136545a747ead9014,,false,false,crate,0,1,very_suspicious,
rust-num_cpus,https://src.fedoraproject.org/repo/pkgs/rust-num_cpus/num_cpus-1.16.0.crate/sha512/a75863afc4a563e63c64d06471c7921615355d98011ea9497b1f1a7dac2bdfc876509136018e8062ac38575ccf476a196d1fd9231e09e90017333bbf2df4615d/num_cpus-1.16.0.crate,834fece1c48c4f012a1dcf6eb35b81bd07c0e395da68b81f35c84ef7b012a485,,num_cpus-1.16.0.crate,https:,https://crates.io/api/v1/crates/num_cpus/1.16.0/download#/num_cpus-1.16.0.crate,4161fcb6d602d4d2081af7c3a45852d875a03dd337a6bfdd6e06407b61342a43,,false,false,crate,0,1,very_suspicious,
rust-once_cell,https://src.fedoraproject.org/repo/pkgs/rust-once_cell/once_cell-1.19.0.crate/sha512/4154876afd34a699ee650d1a8a1c5ee5a25f0ebd9388b8bef2564e33629fae68f113d7507488c68abbe7ea1acf9bbc41813cbbf3ef3e464e3f3b9cc7a51d870c/once_cell-1.19.0.crate,164a68d06da03574c1049c64c3e1a33931528a61b938599d100e8e4c21e0d915,,once_cell-1.19.0.crate,https:,https://crates.io/api/v1/crates/once_cell/1.19.0/download#/once_cell-1.19.0.crate,3fdb12b2476b595f9358c5161aa467c2438859caa136dec86c26fdd2efe17b92,,false,false,crate,0,1,very_suspicious,
rust-onefetch-ascii,https://src.fedoraproject.org/repo/pkgs/rust-onefetch-ascii/onefetch-ascii-2.21.0.crate/sha512/ea17f4be8a3085c1b68ddba7d6d07024f7d27c8b5c9b84aa704cdcba873766aec84c4573d71b3d77f9f400fdab4a45110c973d7c3e59976713e5150ad5008356/onefetch-ascii-2.21.0.crate,39f6e049c2a9ac74da3f5045d99e0de12fa01ca5213630bada496e493ba83f25,,onefetch-ascii-2.21.0.crate,https:,https://crates.io/api/v1/crates/onefetch-ascii/2.21.0/download#/onefetch-ascii-2.21.0.crate,3a3cd8f0c4cf0b41bf7dea8a7bc5b66de0be4c2a93d0388f4b1d8f7d0b372376,,false,false,crate,0,1,very_suspicious,
